"id","profileName","text","date","title","rating","images","helpful","Colour","Size name"
"R2BMATX71OLXJA","Bhaskar Ganguly","I have been using MSI, HP laptop and a desktop. This is my first apple product.I am amused by this.Touch and feel and build quality : You wont experience such quality at this price range. It's beautiful.Battery life and no noise is commendable.I have compared this base model with i5 11th gen/i7 9th gen/ryzen 5 and 7. I could not find any other processor with same benchmark score(not even close).You would love this product.","Reviewed in India on 18 February 2022","Buy it for quality.",5,"https://m.media-amazon.com/images/I/61+i1z7qlRL.jpg","2","Space Grey","256 GB"
"R8SE6B1RMKYFO","Bitopan B.","Good apple product. Bt return option should be there as it would be helpful. But apple services should also work on this.","Reviewed in India on 6 May 2022","Good",5,"",0,"Gold","256 GB"
"R1P3N6M2OGEEPA","Kindle Customer","I bought this is dubai 16gb ram version for 80k…which is a steal deal for the price. Dont buy in india…unless u have a lot of money…","Reviewed in India on 22 November 2021","Very expensive in india",4,"",0,"Space Grey","256 GB"
"R2B1IMIN0C3WOD","prem mannava","AVOID BUYING THIS PIECE OF JUNK. Bought it 6 months ago and still facing bluetooth issues. It only connects easily with airpods. In case if you have to connect any other bluetooth audio device it will be a nightmare. Turn on/off your mac, reset your bluetooth device still it doesnot work. Sometimes it connect to the bluetooth device but still uses mac audio. Feeling bad that I have spent money on this. Any low config windows laptop would have done the job smoothly.","Reviewed in India on 1 April 2022","Don't buy this piece of crap if you kdon't want to end in bluetooth problems",2,"https://m.media-amazon.com/images/I/71G2YYmLsjL.jpg",0,"Space Grey","256 GB"
"RH9125YZZJNOB","atechseva","Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good","Reviewed in India on 28 March 2022","Good",5,"",0,"Space Grey","256 GB"
"R3DMDKL64W2PJR","Mukul","There was defect in laptop. I just made a call and technician visited my home. And return was initiated. this kind of customer support isn't provided by anyone in India. The way customer executives talk is mesmerizing. Really love the services. 5 star to amazon customer service.","Reviewed in India on 21 January 2022","Best After Sales Support",5,"","3","Gold","256 GB"
"R1IFKA9AQ4M1XC","Tirumalesh","It's absolute beast machine in this price range and when compared to other Laptop's ...................1. For students it's the best machine after buying they won't regret when compared with windows laptop2. For programmers it's the best3. For video editors it's the best but go for custom product4. For gamers please avoid5. For home purpose it's very good choice6. M1 chip will blow your mind (speed)***After buying MacBook i recommend to buy apple care + for feature service because repair (replacement ) costs are very high so you want to buy apple care+ for safety of your MacBook","Reviewed in India on 20 November 2021","The Best laptop in this price range",5,"",0,"Space Grey","256 GB"
"RP3THNNIMRRNU","Ursmeetkohli","Koi Gift kardo i need for this macbook air i like this osm macbook air thanq anazon beautiful product ty","Reviewed in India on 29 March 2022","Koi Gift Kardo",5,"",0,"Space Grey","256 GB"
"R2X9S9X93SR1AC","Anvit","Best laptop at to this price only flaw is the camera quality apart from that it is the best .","Reviewed in India on 26 October 2021","Value for money",4,"",0,"Gold","256 GB"
"R1NQM6PSNNNSZ3","Vikram Soni","Excellent product which has more power. Battery life and performance is great for me, I run 6-7 applications at a time (Full Stack Developer). Combination of 256Gb and 8Gb is enough for me. I'm using this machine since last 6 months, and it is working great (I've purchased from Apple Store, and got 18% GST benefits + 3000 Free accessories + 6000 HDFC CC discount). It was a great deal for me.Cons for me:- Camera is just 720p, and it sucks after paying a good amount for this machine.- It has 13inch screen, so you need an additional pay for monitor.- Expensive accessories like Mouse, keyboard, USB Hub etc.. We need around 50,000 more to buy these.","Reviewed in India on 20 July 2021","Excellent Product - Genuine Review",4,"",1,"Gold","256 GB"
"RZ706ZURHOAKN","Jaimin Shah","Not worthy. Can’t handle day to day work smoothly. Even running WhatsApp eats up more than 1 gb ram and system slows down.Battery backup, display and sound quality superb.","Reviewed in India on 7 December 2021","Not worth",3,"",0,,
"R2WTGHGZWFO5IK","mayank","Worth every penny.Got exceptional exchange on my 7 year old i5 lenovo.Everything is great so far.One of the best for developers.","Reviewed in India on 26 February 2022","Worth it.",5,"https://m.media-amazon.com/images/I/61Wz5Q6Ix7L.jpg",0,"Silver","256 GB"
"R21VR6Z3MZH6SE","shravan","Everything is great about this laptop.Screen,Battery,Design and Performance.Windows laptop maybe cheaper but this laptop is like a great investment considering the performance and it will easily last for at least 5 years and even more unlike windows which become useless after 1 or 2 years","Reviewed in India on 22 December 2021","The Best Laptop that Ever Existed",5,"",0,"Space Grey","256 GB"
"R153GUPVZVABBU","Lovely makkar","Worth every penny nice product best choice for purchasing the lovely product heat not produce d while using for long time","Reviewed in India on 31 January 2022","Best",5,"",0,,
"R3KWWM210MJA9O","Jeet","Doesn't get warm at all, even while charging and using simultaneously. I will review heating again during summer months.My printer doesn't work with this mac. Thinking of getting an airprint enabled printer.TYPE C MULTIPORT HUBS WILL CAUSE INTERFERENCE WITH WIFI, ONLY BUY APPLE BRANDED HUB. I have an aukey hub which I bought from Apple store, and it causes wifi interference when using one of its usb 3.0 type a port, other ports don't cause problems.Coming from a windows laptop, this laptop is amazing, especially battery life and performance.8gb does get used up while using multiple apps, but you won't feel it because of swap memory used.Display is great, amoled would have been better.","Reviewed in India on 21 February 2021","Really great but there are some cons",4,"","3","Space Grey","256 GB"
"R2H5MHROH9YEB1","Pjharii","Everything is premium. But don’t but if you are sensitive to headaches and eye strain. Personally I’m sensitive to leds(pwm flickering)  Else you will lose money and as well health. Just want to share me experience and awareness. Happy if at least one was helped. Also i didn’t like the fact there are no apps for Netflix and amazon prime even after more than 6 months of release.","Reviewed in India on 16 May 2021","Premium but headaches with display",4,"","2","Space Grey","256 GB"
"RTEBDYSCQ1AUN","sunny"," Fully satisfied with the machine, awasome experience in video editing, best in class gaming experience without fan, no voice ,no fan.","Reviewed in India on 16 March 2022","Most Affordable Machine fully packed device for Gaming, Video editing and surfing.",5,"https://m.media-amazon.com/images/I/516LAwFW9+L.jpg
https://m.media-amazon.com/images/I/61nj9T6HGbL.jpg",1,,
"RR9FA6AI3VULD","Subhachandra","Hii, this is chandu it's is very good product for every student and it is more help full for bigginers","Reviewed in India on 26 January 2022","Very good for students 😃😃",5,"https://m.media-amazon.com/images/I/716bIi75t1L.jpg",1,"Gold","512GB"
"RXVYC96G10VA6","verma13","Good item good quality of laptop as expected is from Apple as expected as sought as required as believe ed","Reviewed in India on 18 January 2022","Good",5,"",1,"Silver","256 GB"
"R15MKPJDRQOYUD","Pankaj K","Pros:- If you’re switching from an older laptop like I did, the speed of the laptop is going to blow you away. Apple has really broken ground with their processors- Thin and light form factor- QHD screen / Retina Display- The battery life is really good. That’s again thanks to the power efficiency of the M1. I could easily get an entire work day without a charger- Aluminium unibody- Magic keyboard and best in class trackpad- USB C charging point Cons:- Lack of ports and variety does hinder usage. I’m using it with a dock to connect to a monitor, keyboard and mouse- full charge takes time. This is a bummer in the age of fast charging products- can notice the slowdowns when there are too many browser tabs open. Killing some apps resolves this tho- the thin body is a double edged sword. It can flex when under pressure like in a bag. I had to diagonally apply pressure to straighten it.- while the USB C charging point is a boon, the magnetic charging port from older models is missed- 60Hz screen- Subpar cameraI upgraded from a 2013 MacBook Pro to this and I’m not disappointed but yes, there is room for improvement. I cannot do away with MacBooks because of the connected ecosystem and my work flow. Despite the demerits - can score this 4/5.","Reviewed in India on 3 March 2022","Affordable high quality laptop (Long term review)",4,"","2","Gold","512GB"
"R1HX83BN4DN0S4","Vinod","Top notch. 2 day battery life for medium use. Performance is great. So good that it stays cool to the touch even after an hour of continual use. Apple quality: the CNC Aluminum body is just perfection, with no sharp edges. The palm rest is rigid, supportive, and out of range of the hot components, meaning, it’s cool to the touch. Always. Now, the reason only 4 stars awarded to this amazing machine. The absolute garbage external monitor experience. Trust me. It’s bad. Though the output resolution is the promised 4K at 60hz, the font is rubbish, and the apps and windows are badly pixelated.Verdict: The best laptop to buy in 2020-21, if you aren’t planning on connecting it to an external display.If you liked this content, check out braintrooper.info","Reviewed in India on 19 April 2021","The best standalone laptop.",4,"","2","Gold","256 GB"
"R2TLXLKVFVNTFQ","vijay gurjar","I purchased it from the online Apple Store with a student discount and got it in 83K and got free Airpods 2 worth 15K free.","Reviewed in India on 1 August 2021","student discount",4,"","5","Space Grey","256 GB"
"R22E0H1PJOYQ1S","Vijay","This is a laptop having ram 8GB, non expandable. So you are stuck with slow laptop for your whole life.Buy a laptop where you can expand upto atleast 16GB ram.","Reviewed in India on 13 June 2021","Not for Developers.",3,"","5","Space Grey","256 GB"
"R21YS6LDAUK237","Vadlamani Venkat giri","It was very bad and was hanging a lot and got damaged piece first after that I got mackbook air and don't think it's a nice laptop to go for if you have the 1 lakh don't go for this","Reviewed in India on 22 August 2022","This is the worst laptop from Amazon",1,"",0,"Gold","512GB"
"R36XM76KRRYNP5","Amazon Customer","I think one kidney is enough to buy this and it is very useful and fast than any organ 😂😂😂","Reviewed in India on 31 July 2021","It's very worthy",4,"",1,"Space Grey","256 GB"
"R3I716E9L4LEX","Amazon Customer","The laptop was working fine till Apple release new OS on 26 jan 2022. After that they seem to have reduced the battery life of previous version using laptops by as much as 70%. this is horrible","Reviewed in India on 7 February 2022","Faulty OS",2,"",1,,
"R14MGTYT22YB25","Amit tandon","M1 Processor from Apple makes it super fast to do multitasking, complex excel sheets, Zoom or Microsoft Teams with Video & execute programs.Super light, no heating and great battery life. Awesome looks.Inbuilt apps like FaceTime, Keynote, Notes, Email, iMovie and Siri are perfect.Safari is the best browser. And you don't need anti-virus software as Apple OS includes built-in security.","Reviewed in India on 27 August 2021","Super fast, robust & awesome user experience",5,"https://m.media-amazon.com/images/I/815-Xlz8ZiL.jpg
https://m.media-amazon.com/images/I/81SP5pTLoyL.jpg
https://m.media-amazon.com/images/I/81oxM7fQ+kL.jpg",0,"Gold","256 GB"
"R371GTK5HQTO1U","Priyanka","M1 chip processor is the best and the Black Friday 2021 deal was quite awesome 🖤🖤As I am avid coder , I bought this for the same reason and it made my life more easy😍🖤❤️","Reviewed in India on 30 November 2021","Excellent 👌",5,"",0,,
"R2Z2JQPLY72SAP","sushil Kumar",,"Reviewed in India on 5 September 2021","Beast in performance",4,"https://m.media-amazon.com/images/I/C1Zecy6NK1S.jpg","2","Space Grey","256 GB"
"R1GB4XE9MMSZ6P","Lokendra singh",,"Reviewed in India on 7 February 2022","Best laptop at affordable price",5,"https://m.media-amazon.com/images/I/51hG7fx1wvL.jpg",1,"Gold","512GB"
"R3THHKWOOW3353","Kartik Arora","Now I don't have to worry about installing drivers, getting genuine office package, antivirus, windows updates, etc. It's all sorted with Mac OS. Touch pad especially is really smooth.Pros -Light weightSuper slimAmazing displayNever lagged for me even when I played 4k video on it along with other apps in backgroundBattery is jumboCons -Only usb C ports, so you have to get a usb converter to get the job done","Reviewed in India on 18 July 2021","Made me shift from windows to Mac os",5,"",1,"Space Grey","256 GB"
"R1T56OGWV2QLSP","VK","Extremely light weight, great screen display, quick start, great battery life.Apple MacBook is the only laptop that you can keep in your lap for hours without being subjected to hot air. I consider that as biggest differentiator w.r.t windows laptops.Why anyone would want to spend 50-65K INR on a windows laptop (i5, SSD configuration) and suffer heating issues when Apple MacBook Air (M1 chip) is available for 85 K (considering HDFC card offers) ?","Reviewed in India on 16 July 2021","Best laptop made ever",5,"","2","Space Grey","256 GB"
"R32BDVN93FFRUW","Karthick","I bought it from Apple store and not from Amazon yet i wanted to share my experience as i have been using it for 3 months now. It is like stealth fighter jet. absolute power.Battery - Out of 3 months usage I have crossed only 5 power cycles that great it is  on the battery side.Display - Just awesome!!! Full marks to itComputing - I used to run mini Kubernetes cluster and i used to mimic my production and yet it competes  with my production speed.Sound - It is damn crystal clear, I have Onkyo Atmos AV at home yet i love listening to songs in this as it gives me immense pleasure.Looks - Slightly disappointed there as there are no changes made by Apple from their previous generation yet not a deal breaker.Guys, Just go for it you wont regret.","Reviewed in India on 3 October 2021","Must Buy!!!",5,"",1,,
